"","AAPL","TSLA","GE","C","CCL","F","BAC","AMD","INO","SIRI","VALE","WFC","AAL","OXY","NCLH","ORCL","PCG","COTY","INTC","SNAP","QRTEA","NOK","XOM","JPM","M","DAL","MSFT","MRO","UAL","T","ABEV","TSM","ITUB","PFE","SGMS","WKHS","GM","CSCO","ET","SQ","FB","CMCSA","PBR","NVDA","PLUG","MGM","AM","FCX","NLY","IMMU","BA","MU","KGC","TWTR","KMI","AUY","BBD","SCHW","KR","BP","OPK","GOLD","HST","WMB","PENN","KHC","NBL","GFI","SLB","MRK","ZNGA","ROKU","WMT","CVS","LUV","VER","FDX","HBAN","KO","VZ","APPS","EPD","CTL","APA","DVN","CVX","OSTK"
"2019-08-16",51.117813,43.987999,8.736292,61.335567,43.425438,8.667914,26.17177,31.18,2.37,6.030179,10.231573,42.463913,25.612024,41.581886,50.48,52.641937,14.28,8.806566,45.451683,15.98,8.624688,5.17,64.002876,104.076073,14.656801,57.216606,134.597687,12.290998,82.940002,32.879078,4.58275,40.064278,8.217506,33.310535,16.709999,3.63,35.806683,45.474102,11.839139,62.869999,183.699997,42.248554,12.830427,159.069275,2.09,27.852486,6.020535,9.015778,7.857934,14.94,326.589661,43.549999,4.78,40.580002,18.954531,3.296774,7.799998,36.469254,22.179335,33.754463,1.96,18.07938,15.180791,21.140097,17.469999,23.711485,21.163296,5.255849,30.893202,81.982674,5.57,131.039993,111.042946,58.476265,49.262432,8.983382,152.780807,12.079401,52.247051,54.28907,6.52,26.140118,10.077693,20.352362,21.211271,110.127388,18.110001
"2019-08-19",52.070862,45.366001,8.617025,62.137527,44.208313,8.735632,26.40415,31.48,2.43,6.12936,10.043492,43.286598,25.919884,42.524178,51.349998,52.916981,10.67,8.883902,46.165222,16.16,9.034677,5.23,65.080528,105.01326,14.79438,57.364475,136.85202,12.715508,83.889999,33.264565,4.553499,40.295742,8.035533,33.820045,17.120001,3.65,36.155075,46.965378,12.076448,64.080002,186.169998,43.050869,12.72375,170.254745,2.23,28.305056,6.196668,9.164389,7.919393,14.84,329.880707,45.009998,4.69,41.700001,19.218182,3.257292,7.583068,37.019142,22.502335,34.275337,2.02,17.794279,15.314878,21.39436,18.280001,23.99143,22.097982,5.255849,32.196152,83.071793,5.65,134.960007,111.848816,59.553051,50.103424,9.011396,155.043137,12.238218,52.515923,54.624485,6.59,26.627604,10.365369,21.387554,21.898235,111.55378,18.9
"2019-08-20",52.073338,45.172001,8.328796,61.277596,43.831375,8.667914,25.871609,30.719999,2.4,6.040097,10.146936,42.741333,25.651749,42.225628,50.98,52.042728,11.66,8.51656,45.549427,16.08,8.796138,5.15,64.686951,103.679939,14.088139,56.86171,135.714951,12.507381,84.029999,32.888474,4.543748,40.450058,8.025956,33.272079,17.049999,3.64,35.767975,46.413406,12.129186,64.370003,183.809998,42.992153,12.684958,167.353683,2.21,28.344406,6.204675,9.104943,7.901833,14.04,327.874451,44.23,4.77,42.290001,18.963949,3.355998,7.554775,36.646004,22.42403,33.903282,2,18.374315,15.276567,21.367115,18.5,23.830288,21.891365,5.675147,32.007324,82.551338,5.76,134.259995,110.119148,59.717968,49.666534,8.89,152.624115,12.051374,51.738121,53.924908,6.84,26.820755,10.122642,21.241064,21.982929,110.431686,19.08
"2019-08-21",52.637737,44.166,8.110141,61.113338,44.411282,8.745307,26.074942,31.700001,2.36,6.109523,10.212764,43.047447,26.237675,42.03904,50.900002,52.298134,12.25,8.555227,46.087029,16.139999,8.945225,5.17,65.333542,103.96978,14.106484,57.187031,137.227707,12.309166,85.290001,33.057716,4.533998,41.067322,8.13131,33.52203,17.360001,4.16,35.922806,47.22683,12.155553,65.410004,183.550003,43.158489,13.392911,170.703369,2.2,28.049255,6.108603,9.055408,7.831594,13.93,336.018188,44.169998,4.7,42.799999,19.199348,3.286904,7.705681,36.930763,22.844912,34.182327,2.02,18.325157,15.26699,21.684944,18.24,23.953516,21.861849,5.665396,31.809042,83.765755,5.83,138.580002,110.089661,59.805275,50.232506,8.918015,154.915817,12.079401,51.949371,54.231571,7.47,26.940327,10.203551,21.221533,22.001749,112.09581,19.5
"2019-08-22",52.593182,44.43,8.139957,61.751041,44.059509,8.745307,26.326687,31.9,2.3,6.109523,10.128129,43.640545,26.346918,41.703171,50.5,52.249012,11.68,8.622895,45.725368,16.08,8.855773,5.07,65.192978,105.042244,14.27158,57.137741,136.22908,12.150595,85.559998,33.27396,4.475495,40.633312,7.920604,33.723919,17.6,4.13,36.058296,46.655502,12.023714,64.68,182.039993,42.825825,13.189254,170.952591,2.18,28.049255,5.972499,9.0455,7.857934,13.62,350.269714,44.779999,4.68,42.18,19.020447,3.277033,7.564206,37.186069,23.167912,33.968395,1.95,18.423473,15.410657,21.430681,18.469999,24.285282,21.950397,5.645894,31.827927,83.582626,5.73,139.139999,109.98156,60.193306,50.828266,8.955367,154.837463,12.060717,52.323879,54.413651,7.48,26.636799,10.401329,20.95785,21.672384,111.953178,21.120001
"2019-08-23",50.1623,42.279999,7.921301,59.857254,42.290874,8.484109,25.629547,29.540001,2.18,5.940917,9.836604,42.492615,25.244576,39.529381,49.720001,50.6675,11.04,8.390889,43.9464,15.55,8.438329,5.01,63.243835,102.433571,13.702917,55.40271,131.888504,11.645145,82.529999,32.738041,4.309736,39.495232,7.709899,33.01252,16.98,4.09,34.896999,45.135174,11.584249,61.779999,177.75,41.514736,12.57828,161.940414,2.11,27.331053,5.764343,8.748277,7.726237,13.16,351.851044,42.959999,5.03,41,18.427231,3.573151,7.281256,35.919373,22.795973,33.680054,1.83,18.816715,15.027546,20.776861,18.02,24.010387,21.251844,5.948178,30.241722,81.867027,5.57,137.740005,108.920174,58.437466,50.202724,8.759264,148.833984,11.630978,51.603687,53.589493,7.22,25.900978,10.077693,20.20587,20.401966,109.528305,19.889999
"2019-08-26",51.115337,43,8.000813,60.601242,42.486305,8.532478,25.929707,30.280001,2.19,6.030179,9.667332,43.028313,25.016165,39.305477,49.48,51.207767,11.8,8.458557,44.532875,16.110001,8.356331,5,63.581188,103.254829,13.491961,55.481571,133.925323,11.526217,83.580002,32.841465,4.260983,39.871376,7.662011,33.493191,17.040001,4.26,35.080872,45.609673,11.593039,62.799999,180.360001,42.414886,12.403717,164.941132,2.15,27.586849,5.676276,8.758183,7.691117,13.05,354.845642,43.43,4.99,41.439999,18.756796,3.533669,7.186938,36.00774,23.412609,33.763763,1.84,18.915024,15.104168,20.822268,18.42,24.247366,21.350231,5.96768,29.826288,82.773003,5.6,143.009995,110.060173,58.941898,50.331802,8.918015,149.343231,11.789795,52.371887,54.346569,7.31,25.864185,10.4283,20.508615,20.29845,110.060829,16.75
"2019-08-27",50.538563,42.816002,7.881546,59.577045,42.046589,8.474435,25.629547,30.200001,2.14,6.010343,9.714352,42.808292,24.281271,39.510723,49.09,51.463165,11.22,8.506893,44.757687,15.51,7.938887,4.94,62.962711,102.16304,13.115912,55.343559,134.212051,11.427109,81.940002,32.644028,4.260983,39.88102,7.719476,33.01252,16.799999,4.49,34.732479,45.309483,11.443623,61.75,181.300003,42.659489,12.529791,161.302383,2.13,27.439276,5.444102,8.629387,7.392604,12.83,350.585999,42.439999,5.15,42.139999,18.869787,3.642245,7.224665,35.467674,22.629578,34.042805,1.75,19.436073,15.075434,20.813187,17.92,23.69758,21.163296,5.987182,29.505272,82.426033,5.72,147.020004,110.482773,57.418884,50.133217,8.871323,146.444321,11.733743,52.544731,54.796982,7.22,25.735416,10.212541,20.469549,20.08201,110.146408,17.120001
"2019-08-28",50.877701,43.118,7.891485,60.253407,42.408134,8.706611,25.997484,30.780001,2.2,6.07977,9.808393,43.497059,25.155199,40.219772,49.57,51.030949,10.82,9.019238,44.757687,15.55,7.923978,4.89,63.421886,103.187187,13.409413,55.875896,134.034073,11.833449,82.449997,32.869671,4.280484,40.170364,7.815251,33.723919,17.42,4.24,35.264744,45.386951,11.680931,62.150002,181.759995,42.825825,12.684958,160.883255,2.14,27.685236,5.564191,8.867166,7.269686,13.01,355.764771,43.150002,5.15,41.68,19.076941,3.661986,7.215233,36.066662,23.011305,34.256733,1.78,19.603203,15.113746,21.185501,18.309999,23.858725,21.852009,5.850667,29.854614,83.351311,5.73,145.889999,110.777596,57.700207,50.798481,8.955367,150.018997,12.023348,52.919228,55.534889,7.32,25.956163,10.392339,21.123871,20.627817,111.097336,16.950001
"2019-08-29",51.739151,44.341999,8.060446,61.741383,42.994419,8.8227,26.46224,31.450001,2.21,6.159114,10.081109,44.18581,26.138367,40.462341,50.23,51.237236,10.43,9.038573,45.813339,15.78,8.050702,4.92,64.124702,105.52533,13.675401,57.05888,136.565262,12.09113,84.690002,33.048313,4.368239,40.777985,7.891871,33.964252,18.02,4.26,35.719585,45.774292,11.839139,62.84,185.570007,43.217197,12.995293,166.651184,2.17,27.695072,5.764343,9.035592,7.296026,13.16,358.502411,44.669998,4.99,42.490002,19.208767,3.56328,7.347277,37.078053,23.167912,34.368347,1.81,18.992449,15.305301,21.530569,18.82,24.010387,22.412823,5.714151,30.458881,83.582626,5.79,149.880005,112.114166,58.350155,51.930424,9.020736,154.200882,12.350324,52.86161,55.525311,7.53,26.167713,10.392339,21.524281,21.211271,111.753487,16.379999
"2019-08-30",51.672314,45.122002,8.199591,62.176178,43.072594,8.871069,26.636528,31.450001,2.16,6.119442,10.344421,44.549324,26.128435,40.56496,50.75,51.139008,10.45,9.231912,46.341164,15.83,7.983613,4.96,64.171562,106.143684,13.537822,57.039162,136.308212,11.734343,84.309998,33.151737,4.426742,41.115547,7.891871,34.175743,18.48,4.21,35.89378,45.32885,11.962189,61.84,185.669998,43.305256,13.140763,167.16011,2.17,27.606525,5.692288,9.104943,7.287246,12.8,359.836639,45.27,4.97,42.650002,19.086357,3.56328,7.535911,37.578846,23.1777,34.368347,1.84,19.090956,15.362769,21.430681,19.17,24.190491,22.216047,5.79216,30.619389,83.341667,5.71,151.360001,112.291061,59.097115,51.950283,9.104779,155.336929,12.37835,52.852009,55.736137,7.61,26.2229,10.456659,21.065275,20.693691,111.943665,15.73
"2019-09-03",50.919777,45.001999,8.279102,61.277596,42.671959,8.803351,26.191133,30.9,2.07,6.109523,10.259785,44.090153,26.327055,39.818604,50.580002,50.972012,10.57,8.806566,45.92086,15.93,7.55126,4.87,64.246529,104.88765,13.19846,56.477245,134.508682,11.664967,83.150002,33.264565,4.329237,40.237877,7.589074,34.723709,17.57,4.03,35.719585,45.028656,11.9534,61.130001,182.389999,42.933453,12.995293,163.827072,2.14,26.652205,5.564191,8.986054,7.190667,12.59,350.279633,44.990002,5.19,41.959999,18.945116,3.622504,7.248065,37.274445,23.500698,34.368347,1.81,19.13036,15.353191,21.385277,18.48,24.702358,21.950397,5.655645,30.418011,83.515167,5.57,156.880005,112.664513,58.873997,51.016926,9.160809,152.163803,12.032691,53.101677,55.62114,7.4,26.048141,10.5853,20.909019,20.787798,110.564812,15.07
"2019-09-04",51.783714,44.136002,8.74623,62.108543,42.886932,8.900091,26.617163,30.950001,2.07,6.159114,10.570118,44.482361,26.813673,40.658264,51.040001,52.032906,10.69,9.077241,47.817123,15.8,7.901616,4.91,64.930595,106.153336,13.675401,56.418095,136.080795,12.001932,83.910004,33.584232,4.465744,41.617073,7.732805,34.44492,18.15,3.63,37.006691,45.822712,11.962189,61.169998,187.139999,44.538074,13.557776,168.407486,2.15,27.0359,5.772349,9.204019,7.225786,13.47,352.36496,46.810001,5.26,43.360001,19.142853,3.671857,7.436816,37.971622,24.136909,34.703201,1.83,19.573648,15.650102,21.521492,19.08,24.891939,22.157015,5.577635,31.626293,82.936874,5.63,168.910004,113.912636,59.814972,51.731838,9.25419,155.777649,12.191507,53.55299,55.75531,7.36,26.17691,10.713942,21.524281,21.493584,111.496735,15.35
"2019-09-05",52.796162,45.916,8.756169,64.098946,44.079052,9.035527,27.406612,31.5,2.15,6.22854,10.654754,45.553764,27.498913,42.067024,52.310001,52.887516,10.56,9.579921,48.97052,15.87,8.259424,4.97,65.848938,108.568764,14.042281,57.364475,138.473541,12.428095,85.839996,33.744064,4.465744,42.668354,7.934031,34.935207,19.360001,3.7,37.857082,46.887905,11.847928,63.02,190.899994,45.408875,13.712944,179.364578,2.17,27.527817,5.724313,9.441797,7.348704,13.53,356.090881,49.029999,5.08,45.299999,19.312344,3.494186,7.606693,38.904465,24.303303,34.759003,1.86,18.125574,16.014055,21.857479,19.6,25.204746,22.314436,5.380293,32.661957,82.985062,5.64,166.929993,113.450729,60.882061,52.148872,9.020736,160.987885,12.649272,52.928829,56.148216,7.47,26.259689,10.897713,22.139538,22.114677,111.867584,16.139999
"2019-09-06",52.79121,45.490002,8.65678,63.741455,44.675114,9.035527,27.026506,30.559999,2.13,6.198786,10.664158,45.104164,27.598223,42.41222,52.119999,52.219543,10.19,9.809996,49.77203,16.620001,8.333968,5.01,66.467415,108.800644,14.115656,57.157459,137.534241,12.338899,86.300003,34.082542,4.494996,42.157181,8.221498,35.08902,19.389999,3.39,37.905952,47.294613,11.751245,62,187.490005,45.350174,13.868113,178.27684,2.26,27.842648,5.348029,9.332815,7.296026,13.19,358.759369,48.970001,4.95,45.419998,19.218182,3.405351,7.918133,39.179413,24.176062,34.833412,1.86,17.603477,15.956591,21.902882,19.74,25.858801,22.343952,5.115206,32.796215,83.438049,5.86,169.860001,112.752968,60.367916,51.771557,9.020736,159.159012,12.649272,53.034454,56.598633,7.27,26.08493,10.842581,21.827026,21.973518,112.457169,16.9
"2019-09-09",53.016479,46.358002,8.905252,66.466187,46.521919,9.229008,27.903673,30.5,2.19,6.238458,10.918066,46.309486,28.243738,42.697056,52.939999,53.57513,11.19,10.054756,50.426929,15.31,8.825955,5.02,66.992172,111.496269,14.84024,57.285614,135.972031,12.784883,87.330002,34.590256,4.485245,42.292202,8.413139,35.406265,20.110001,3.1,38.687923,47.042843,12.243444,61.470001,188.759995,45.418659,14.081468,180.122986,2.33,28.069975,5.796367,9.610224,7.357485,13.28,354.588654,49.130001,4.81,44.259998,19.218182,3.346128,7.993635,40.357735,24.655668,34.879925,1.91,17.150337,16.416323,22.411409,19.99,26.617123,23.377028,4.997389,34.742893,80.450203,5.74,161.029999,114.325386,61.774529,52.704914,9.011396,164.616074,13.237829,52.352676,56.215302,6.81,26.489635,10.9896,23.096607,23.178062,113.531715,19.469999
"2019-09-10",53.642761,47.108002,9.084153,66.64978,48.525066,9.112919,28.605408,30.23,2.41,6.307885,11.030914,46.213829,28.919044,44.083263,54.669998,54.488678,10.9,10.358259,50.651745,15.02,9.042131,5.1,67.53569,112.916542,15.684063,57.80809,134.548248,12.715508,87.559998,35.333019,4.485245,42.533318,8.250242,35.935001,21.790001,3.16,38.687923,47.652908,12.261023,60.549999,186.169998,45.448013,14.168749,182.797379,2.45,28.465326,5.772349,10.026337,7.524301,15.59,365.173523,49.389999,4.8,43.25,19.048693,3.286904,7.88982,41.19239,25.272305,35.196167,2.01,16.992725,16.69408,22.565781,20.200001,27.451277,23.819775,4.869754,35.922401,78.734604,5.72,144.139999,114.050217,61.696922,53.002792,8.768602,169.375015,13.424671,52.237457,57.221542,6.39,26.406855,11.577672,23.145435,23.11219,115.87101,21.32
"2019-09-11",55.348343,49.419998,9.302807,66.572479,48.573925,9.112919,28.712618,29.76,2.62,6.43682,11.106147,46.730396,29.554626,43.950344,54.599998,55.294174,10.68,10.514905,51.599876,15.31,8.818501,5.1,67.404495,113.225716,16.362787,57.946106,134.587753,12.893902,88.379997,36.423664,4.533998,42.649063,8.288573,35.963844,22.780001,3.06,38.570625,48.44696,12.340127,59.200001,188.490005,45.399094,14.129957,183.944992,2.5,28.415907,5.964493,9.986708,7.594539,16.540001,378.466431,50.48,4.83,43.25,19.255848,3.316516,7.918133,41.987759,25.027609,35.158958,2.14,17.081385,16.684502,22.66567,20.639999,27.754608,24.2822,4.830482,35.788147,79.920105,5.76,149.759995,114.020729,62.075256,54.323395,9.011396,171.046555,13.648883,52.592743,57.624039,6.7,26.590809,12.230065,23.42865,23.49802,115.328979,22.76
"2019-09-12",55.224567,49.174,9.20342,66.958961,48.485981,9.103246,28.917288,30.209999,2.61,6.397148,11.444692,46.539074,29.733385,43.105324,54.419998,52.936626,10.1,10.358259,51.814915,15.77,8.639596,5.24,67.451355,113.921364,15.92987,58.596745,135.972031,12.467738,89.379997,36.085186,4.670506,42.504391,8.278993,35.838863,23.33,2.97,38.189419,48.350128,12.234655,57.790001,187.470001,45.956799,14.265729,183.885117,2.55,28.831028,5.684282,10.274023,7.550642,15.72,371.241821,50.439999,4.73,43.200001,19.2276,3.257292,7.861508,42.29216,25.047184,35.038044,2.18,16.874512,16.358856,22.398254,20.57,27.51763,24.242844,4.663575,35.385391,80.29599,5.88,147.779999,114.90522,61.987949,54.591484,9.123455,170.60408,13.68625,52.919228,57.911537,6.76,26.379261,12.432214,23.282162,23.195795,115.462112,26.719999
"2019-09-13",54.15023,49.040001,9.292966,68.012138,49.394722,9.141941,29.404606,30.690001,2.59,6.337639,11.425883,46.797356,29.743317,42.810989,54.68,52.799107,11.18,10.436583,51.355515,16,8.579962,5.18,68.069824,116.16288,16.061056,59.158653,135.774261,12.586667,91.349998,35.643288,4.543748,43.150589,8.365231,35.48317,23.93,3.12,37.98415,48.44696,12.322548,58.290001,187.190002,45.86874,14.100863,181.559982,2.65,28.732187,5.772349,10.660415,7.603318,16.719999,375.323578,50.5,4.72,42.630001,19.274677,3.198069,7.691631,42.832222,25.673607,35.224068,2.17,16.973022,16.588724,22.776323,20.92,27.72617,24.636396,4.447578,35.797741,80.150467,5.92,147.550003,115.406441,62.143158,55.395763,8.946028,171.184204,13.779673,52.483955,57.461121,6.66,26.241297,11.85333,23.77046,23.677465,115.538185,24.93
"2019-09-16",54.434902,48.562,9.332765,67.471062,47.801975,8.996831,29.36562,30.83,2.69,6.317803,11.162571,46.854755,27.57836,45.384014,53.34,52.199898,11.01,10.622601,51.023182,15.76,8.855773,5.12,69.091248,115.129074,16.323431,58.231995,134.795425,14.04355,88.760002,35.079163,4.573,43.01556,8.18317,35.406265,23.93,3.36,36.371338,48.379177,11.803981,59.25,186.220001,45.2719,14.624554,179.833588,2.76,29.344988,6.204675,10.373097,7.620879,17.32,374.424194,50.150002,4.92,42.759998,19.462999,3.316516,7.578379,42.812588,25.428911,36.600662,2.27,16.844963,16.674925,23.043737,20.870001,28.076897,24.823334,4.53594,37.696472,79.58773,5.87,149.539993,113.578484,61.532013,55.415623,9.095441,170.663071,13.79855,52.193775,57.020298,6.8,26.563217,11.834954,27.78429,26.558052,118.029633,19.75
"2019-09-17",54.632942,48.958,9.312864,67.132881,48.241692,8.977483,29.180439,30.99,2.51,6.416983,11.218995,46.644299,28.442356,42.867958,53.959999,51.934673,11.16,10.338678,50.778816,16.83,8.296696,5.15,68.566483,114.559036,15.583159,58.527737,135.843506,12.953366,89.980003,34.938129,4.651004,43.526737,8.278993,35.08902,23.639999,3.33,37.426998,47.846581,11.689721,59.599998,188.080002,45.663269,14.488782,180.691803,2.72,29.256033,6.05256,10.313653,7.682338,17.440001,379.7117,50.84,5.18,43.240002,19.528913,3.405351,7.757695,42.33144,25.105909,35.84726,2.17,17.751242,16.521679,23.052958,20.440001,26.882536,24.685591,4.565394,36.60326,80.053444,6.04,150.520004,114.502289,61.580513,55.336189,9.226177,170.397598,13.732482,52.464611,57.37487,6.94,26.664392,11.770633,25.41115,25.19804,117.810921,17.6
"2019-09-18",55.145359,48.698002,9.332765,67.722267,47.723808,8.948462,29.238918,30.42,2.51,6.337639,11.068531,46.806927,28.402632,42.364746,53.880001,51.630157,11.75,10.270145,50.573551,16.9,8.259424,5.14,68.238503,115.708778,15.245822,58.46859,136.96077,12.913723,90.230003,34.562046,4.563249,43.43993,8.202332,34.97366,22.58,3.14,37.319477,47.778797,11.865506,59.75,188.139999,45.927444,14.178448,179.60405,2.82,29.167076,6.164644,10.264115,7.673557,16.91,381.895905,50.48,5.02,43.240002,19.462999,3.306645,7.757695,42.449272,24.685032,35.893768,2.1,17.376907,16.569567,22.90542,20.059999,26.929932,23.849291,4.575212,36.469006,80.548256,6.04,129.880005,115.141098,61.367096,55.832653,9.132793,148.382584,13.770234,52.454937,57.432377,6.7,26.747175,11.761445,24.834957,25.028036,118.086685,16.190001
"2019-09-19",54.697304,49.32,9.372563,67.374443,47.274319,8.803351,29.063484,30.290001,2.43,6.288049,10.889854,46.787792,28.104702,43.475613,53.77,52.425827,12.2,10.054756,50.407379,16.879999,7.976159,5.15,67.779335,115.341629,14.730445,57.85738,139.482071,12.923634,89.419998,34.928726,4.524247,43.61673,7.96278,35.098633,23.1,3.06,36.92849,47.633541,11.935821,59.029999,190.139999,45.673058,14.091165,176.570404,2.81,28.722303,5.764343,10.353282,7.752576,17.049999,379.948914,49.82,5.04,42.93,19.481833,3.375739,7.606693,42.144867,25.272305,35.986778,2.05,18.027063,16.540836,22.877756,19.76,26.683474,22.92444,4.850118,36.210087,81.469971,6.12,133.759995,115.091949,61.726025,54.690781,9.104779,149.89679,13.656978,52.735443,57.480293,6.77,26.489635,11.770633,25.157234,24.518032,117.592201,15.57
"2019-09-20",53.897728,48.124001,9.322816,67.007271,47.117977,8.871069,28.839319,30.049999,2.48,6.208704,10.889854,46.519943,27.796841,43.39016,53.669998,52.524063,11.61,9.956852,49.576542,17.040001,7.879252,5.29,67.545067,114.877869,14.439958,57.798237,137.870407,13.062385,89.089996,35.643288,4.514497,42.616165,7.991526,35.271671,22.969999,3.25,36.527733,48.030563,12.05887,57.849998,189.929993,45.359955,14.100863,172.329315,2.8,28.514746,5.884433,10.373097,7.857934,16.59,374.957916,49.16,5.18,43.23,19.6984,3.425092,7.672756,42.007393,25.135275,36.265823,2.02,18.155127,16.512102,22.785543,19.76,26.673996,22.776859,5.075933,35.76897,82.62455,6.16,108.050003,114.964203,62.37598,54.10495,9.15147,146.288254,13.59091,52.145412,57.777374,6.95,26.802361,11.504164,25.196297,24.659698,118.219818,14.97
